text,lang,offensive_manual,abusive_manual
"Ik ben Feyenoorder, maar ik kan ook een echte ploeg als Twente wel waarderen.

Ik vind het knap hoe ze er toch weer bijgekomen zijn, en de grote 3 toch iedere keer weer in het zweet laten werken.

Dat is echt niet alleen een speler, alhoewel Steijn wel heel veel scoort.",nl,,
"Had je van te voren kunnen weten, sinds zijn komst geen minuut gemist en je speelt op kunstgras, onnodig risico genomen en het is al zo’n kut seizoen vol met blessures",nl,,
Wat is het ongekend slecht. Niks niks niks gaat goed,nl,,
HOU BIJLOW IN ROTTERDAM! WELLENREUTHER WEER IN DE FOUT! Wat doet hij daar? Zoveelste fout.,nl,,
Die zag je ook al van mijlenver aankomen,nl,,
"Worden weer lekker geholpen! Zo duidelijk 
...",nl,,
Behoorlijk tegen de verhouding in...,nl,,
Je moet je hier als club niet mee inlaten.,nl,,
Andere muziek. Zelfde passie. @AFCAjax #ajaxfey #ajafey #Feyenoord #Ajax,nl,,
Geef dan gelijk de 3 punten aan ons en draai die beslissing terug.,nl,,
Free game telegram link in bio,nl,,
Het is of een penalty en als men beslist dat het geen penalty is dan is het een gele kaart en een vrije trap hier wordt door Bos en Higler gemarchandeerd met de regels….🤷🏻‍♂️🙄,nl,,
Opnieuw de beuk erin!! 0 - 2💪💪,nl,,
Als je een 0-2 voorsprong weggeeft moet je je schamen,nl,,
"En dan wissel je, haal je de enige speler eruit die een paar goede voorzetten heeft gegeven. 😂",nl,,
"Mooi joh, helemaal terecht!",nl,,
"Structureel waardeloos voetbal. 
Is het patroon bij Aalbers nog steeds niet duidelijk? 

80%van deze selectie kun je saneren.",nl,,
Die had ik wel verwacht!!,nl,,
Heb je die hoeren spits van jullie gezien met z'n kut hoofd,nl,,
Misschien afgesproken he?,nl,,
Eindelijk traore. Berghuis werkt niet hard en probeert eigen. spel te spelen. Je bent geen van persie 😂 #ajax,nl,,
Wat een verschrikkelijke vertoning weer van Sparta,nl,,
Pfff wat een drama 😳,nl,,
Speelde echt gruwelijk goed! Prachtige speler,nl,,
Trots op de spelers vandaag na de interlandbreak hopelijk Mijnans en van Bommel weer terug en vol voor plek 3 gaan en de bekerwinst,nl,,
Lekker gedaan!,nl,,
Nooit geweest,nl,,
"Kon donderdag nog maar 30 minuten spelen, dus waarschijnlijk vandaag ook nog niet 90.",nl,,
Sadilek heeft weer op de skelter gezeten ofzo?,nl,,
Het is allemaal armoede qua spitspositie.,nl,,
Yass Steijn 💪,nl,,
Awww.. en maakte meteen een goede indruk. Gaan we veel lol aan beleven,nl,,
Hemel blauw?,nl,,
Mooi dat psv wint he,nl,,
Het is tijd. Bezem door Maasgebouw. Schandalig,nl,,
Mijn fucking striker,nl,,
Kijk die reactie van de bank van az GEEN ROOD? Bij ons wel he direct zelf,nl,,
Er zit zelfs een kreukel in de sticker rechtsboven… plak m er dan nog netjes op zou ik zeggen,nl,,
"saibari bakt er weer niets van, om maar te zwijgen over bakayoko......",nl,,
Kan Reijnders alsjeblieft oprotten💀,nl,,
Toch wel 70 tot 80 % het succes van Martijn en Michel,nl,,
Terug waar je thuis hoort.,nl,,
"Ze zouden er minder in komen, hoorde ik  not dus😡",nl,,
Wat een klootzakken! 🤮,nl,,
Ons publiek. Toch nog een hoogtepunt vanavond #FCTwente #COTE,nl,,
Voor de vijfde keer achtereen nul punten. Tijd voor de noodklok!,nl,,
Hij was WEER erg sterk…,nl,,
Zet Postema er dan maar  naast,nl,,
gast ik heb de tranen in m’n ogen staan. wat is het hem gegund,nl,,
"Die hebben juist pech. De cup fighter uit Deventer komt in Eindhoven huishouden. 1-3, 3 x Antman",nl,,
"Ik nodig je graag uit dit te doen, wanneer kan je? Of durf je alleen op het internet?",nl,,
Met welke opstelling wel?,nl,,
Riep je dat ook toen je maatjes de grachten in getrapt werden? Of ko geslagen achter werden gelaten op straat? Nee toen moesten jullie allemaal free Palestina zeggen he droevig mannetje. Vieze zionist.,nl,,
Kom op mannen wat is dit???!,nl,,
Zie het resterende programma en de tranen springen je in de ogen met deze slappe bende.,nl,,
Kneusjeeeeee😂,nl,,
Mees gaat die aanvallers van Feyenoord helemaal opeten,nl,,
Mister 1-0 natuurlijk,nl,,
Als jij hm dr in had geschoten wel,nl,,
"Boeie, de 3 punten gaan mee naar Utrecht ❤️🤍",nl,,
Die heeft de goal van het seizoen gemaakt! Wat een raket was dat. 😍,nl,,
T is een oud keeper/keepers trainer dus 1? 😉,nl,,
"Zijn 3x beter, zet ipv de Jong een andere spits neer en ze worden 3e",nl,,
"Dan moet je er méteen in kleunen
en dáár niet pas mee beginnen, 
nadat je op achterstand staat ... 
@DavyKlaassen",nl,,
Hoppa nu doorpakken!!,nl,,
De overtreding voor dit contact had ook fluiten mogen zijn,nl,,
Pleur die Priske er maar uit. Het is niks en het zal ook nooit wat gaan worden. Dag plek 2,nl,,
Wat een triest beeld 😆 veelste hoog cijfer boscagli,nl,,
Worden we nu Twentse tuimelaartjes? En Zeikerdjes. Kom op voetballen!,nl,,
Wat dacht je van dat spelers die 4.5 mil p jaar verdienen gewoon 3x op rij kunnen spelen. Hoe deed Henderson dit in Engeland dan? Is dit zijn broer? En dan de traagste speler aller tijden als vervanger. Hier gaat je 2e plek,nl,,
"Tja, waarom zou je je top dodespelmomenten coach ook behouden. Hij deed het te goed denk ik. 

Bestuur PSV blijft topclub onwaardig. Punt. Rare snuiters.",nl,,
Pff wat wisselt die farioli veel hé... 🤡🥱,nl,,
"Jij bent ook niveau schimmelkaas.... 
#NACpraat #NACaz",nl,,
Helemaal vrij...,nl,,
Wat een pass van Gaaei,nl,,
"Dit was echt belachelijk, absoluut een VAR moment.",nl,,
Goes is geschorst.,nl,,
Ja ik heb het ook opgegeven. Er zit iets consequent fout in het team en de staf en de interactie en dynamiek onderling. En natuurlijk qua spelsysteem en motivatie van het team.,nl,,
Heeft toch geen goede bal gehad man. Al voordat hij erin kwam was het alleen maar bal op de voet en balletje breed in de verdediging met heel soms Taylor die de bal dan naar voren bracht. Is niet te doen voor brobbey natuurlijk,nl,,
Ik zou maar kijken waar ik naartoe kan als ik Uneken was....,nl,,
"Is al lang duidelijk. Jokkebrokken.

6-8 weken out dames en heren. Scheur in enkelband.",nl,,
Iets met kleine club en tilburg,nl,,
Wedstrijd niet gezien babbel?,nl,,
"Ramadan is persoonlijk LIJDEN. 
Niet, ANDEREN lijden om mijn persoon.",nl,,
Dit Heracles is zo slecht. Komop man,nl,,
"Tja, benoem ff zijn prutsbal die deze actie noodzakelijk maakte…",nl,,
Dat is ons voetbal🤩 wat heb ik dit gemist,nl,,
Niet handig…,nl,,
Op zo’n foto mis ik toch echt @DavyKlaassen,nl,,
"tering wat was die pot slecht zeg, die 3-0 is zoooo geflatteerd.. #Priskeout",nl,,
2 spelers die 70% van de goals gemaakt hebben,nl,,
Suc6 vandaag ❤️🤍🖤,nl,,
PSV kennende zal T dan wel einde seizoen zijn.,nl,,
Overtreding op de keeper!!!!,nl,,
Waarom heeft Rensch z’n broekspijpen omhoog?  Sateprikkers…,nl,,
"Ik heb alweer genoeg gezien, wat een dramatische arbitrage weer, echt schandalig",nl,,
Wat een topplaat 🤩,nl,,
Je moet je kansen afmaken en niet zo makkelijk je kansen weggegeven,nl,,
Ik denk dat Danny Makkelie goed geslapen heeft in zijn PSV pyjama🥲,nl,,
Moet je nagaan wat voor stront ploeg jullie hebben. Helemaal niks helemaal niks…,nl,,
Laat Gaaei hem dan nemen man. Weghorst mistte al een grote kans…,nl,,
inderdaad. onzin is het. Bovendien doen bijna al de pedo's maar alsof ze meedoen met dit sprookje,nl,,
De helft van de supporters staat nog buiten goed geregeld NOT!,nl,,
Bizar slechte wedstrijd dit,nl,,
Wat een toptrainer zeg. Met deze selectie zo presteren kunnen alleen de beste! Chapeau naar hem en ook zijn assistenten. Want we hebben wel is assistenten gehad die niks hebben toegevoegd,nl,,
Free game telegram link in my bio,nl,,
"Ja of nie,  dat flikt ie iedere keer weer",nl,,
Wat een kanker mongool,nl,,
Smal zwakke tering hond ga eens een duel aan man,nl,,
Wederom BMI die staat te slapen 😴😴😴,nl,,
Meer als 2 voor tijdrekken,nl,,
Typerend weer. Altijd maar na een voorsprong achteruit lopen.,nl,,
Een ode aan Edgar Davids,nl,,
Ik zou bijna zeggen dat iets anders niet is toegestaan.,nl,,
Die rode kaart bedoel je?,nl,,
Kampioenen 🔜,nl,,
Gelijkspelen?,nl,,
Redelijk episch,nl,,
Weer zo zwak.. zo onnauwkeurig,nl,,
Heeft Berghuis al iets goed gedaan?,nl,,
"Mevr. Dijksma heeft eindelijk het 💡 gezien? 
Ze heeft eindelijk door dat ze ❌ ongeschikt is voor de rol van burgemeester van onze stad?
#fcutrecht #utrrkc",nl,,
Wat zijn we slecht zeg. Zerrouki lag weer te slapen toen Wellenreuther het duel won,nl,,
"Jankende mongolen op Twitter.. Gaaei en Sutalo ook al 100x afgeschreven, kijk nu eens waar ze staan. Laat die man ff rustig wennen",nl,,
Nou nog Nijkamp eruit en Mislintat erin.,nl,,
"Echt de aller, aller, allerslechtste wissel die ik ooit gezien heb.",nl,,
Jezus man man man . Waar zit ik naar te kijken man,nl,,
Van Bergen is wel mega ass,nl,,
Deze Foto als Achtergrondfoto voor mij aub🙏🙏🙏,nl,,
Als je buitenspelers hebt die het niet kunnen waarmaken maar backs hebt die wel een bal voor kunnen geven....misschien een ander systeem gaan spelen? Spelen naar de mogelijkheden die je hebt en niet naar de zwaktes die je hebt.,nl,,
We komen eraan! ❤️,nl,,
Met deze  opstelling dan wil je echt geen kampioen worden.,nl,,
Zeker weten!,nl,,
Het was een fantastische wedstrijd. Ik heb genoten van de gretige speelwijze van AJAX ❌❌❌,nl,,
"Het is weer niet aan te gluren, wat is er toch aan de hand. Hoe kan je met zo'n selectie zulke wedstrijden op de mat leggen? Misschien dat we met een man meer wel wat kunnen creëren.",nl,,
Dit is zionisme,nl,,
"Wakker worden, en gauw! Geef eens energie voor alle fans, want het lijkt een moetertje...",nl,,
Hoezo krijgt Booth op links de voorkeur boven Unuvar?,nl,,
De eerste 30 minuten tactisch afgetroefd door Twente. Beter positiespel en beter druk zetten.,nl,,
"Slechte wedstrijd, maar dit mag je niet meer weggeven nu.",nl,,
De Godenzonen herrijzen......,nl,,
Even goed wat een afgang.,nl,,
"Aan alle Ajacieden : Boycot @telegraaf ,boycot @MikeVerweij en boycot #Driessen. Reageer niet meer op hun berichten, tag ze niet meer. Boycot ze. #ajax @AFCAjax #ajax125 #ajaaz",nl,,
Lekker gedaan pikken! Zou ‘Europees voetbal’ maar niet meer in de mond nemen. Uitkijken voor plat-offs KKD eerder,nl,,
Grappig al die sukkels die de jong eruit willen. Riep ik al begin van het seizoen maar moest m’n muil houden en had er geen kijk op🤷‍♂️,nl,,
Heeft zich prima herpakt?,nl,,
Volgens de vingertjes van de Sparta speler niet !,nl,,
Mooi en hard voor de aftrap maar tijdens wedstrijd stil,nl,,
Beste knap hoe Timon structureel een grote fout maakt elke wedstrijd en nog steeds op doel staat,nl,,
Slappe hap,nl,,
Til is ook een maatennaaier net zoals de rest van voetballend Nederland.,nl,,
Je krijgt hier gewoon energie van! Zo moedigt hij de spelers zeker ook aan! ❌❌❌,nl,,
Hier moeten we zo van genieten! Dit is niet vanzelfsprekend en voor je het weet is het voorbij. We leven in een mooie (voetbal) wereld PSVers!,nl,,
Dit wilde ik ook schrijven. Leren ze het dan nooit?,nl,,
Dits is niet eens meer mentaal. Het staat tactisch gwn niet. Ze zetten schouten vast en geven hoog druk want ze weten met de jong en baka is er geen snelheid voorin. Je ziet dit letterlijk alle wedstrijden hoe ziet peter dit niet?,nl,,
Zonder dat 'kkr' eens,nl,,
Lekker scherp begonnen 💪 #bosz,nl,,
Toch handig zo'n linksbuiten in je elftal hé,nl,,
Sta je daarna op 12 punten met 2 spitsen die zelden of nooit scoren.,nl,,
Dimma eindelijk erkenning🔥💯🗣️,nl,,
"Waar nodig gaat zeist ons weer tegenwerken.

#bewaarmaar",nl,,
"Weer staat die waardeloze n#g#r te slapen.

Hij heeft wél een mooi haarbandje…..wat ie telkens weer goed doet als ie weer de fout in is gegaan!",nl,,
"Strijders, door tot de laatste minuut ❌❌❌",nl,,
Houdoe en bedankt.,nl,,
Belachelijk dat roefs geen vrije trap krijgt daar,nl,,
Je verwart humor met sarcasme.,nl,,
Elke trainer gaat af met deze mongooltjes,nl,,
kanker keeper.,nl,,
"Deze nederlaag op het conto van Farioli… 
NOOIT MEER van den Boomen…",nl,,
En wat voor 1!!,nl,,
"Worden weer dubbele cijfers zo, wat een waardeloze inzet",nl,,
"Doe is normaal 
Reageer dan niet op deze reactie",nl,,
Maar hoe waren de verhoudingen zodra beide teams op orde waren? Jullie kregen 2 goals tegen met een man meer 😂😂😂,nl,,
"Blijf supporten, trots op Feyenoord. Alleen samen en met alle supporters in het stadion kunnen we er 3-2 van maken! Kameraden hand in hand! ❤️🤍",nl,,
Waarom kunnen wij nooit die wedstrijd dood spelen,nl,,
"Het wordt tijd dat er kritisch naar de medische staf wordt gekeken, want dit kan echt niet.",nl,,
"Goede omkeer laatste 15/20 min.

Nu nog killen in de 16.",nl,,
Lets see what happens,nl,,
Hoeveel staat het?,nl,,
"Hopen dat dit het begin van de ommekeer is, net op tijd om plek 3 veilig te stellen ❤️🤍🖤",nl,,
Zo ongelooflijk trots 💪🏻💪🏻💪🏻,nl,,
Gestoord volk !! En al helemaal die Noa Lang !! Wat een debiel... 🤡🤡🤡,nl,,
Psv nog 8 te gaan?,nl,,
Bedankt @KNVB stuur die hoerenzoon nooit meer,nl,,
Je flank speler is kut. Middenveld totaal geen creativiteit. Bueno is kut. Trauner is dit jaar triest bezig. Over onze keepertje wil ik het liefst niks zeggen. Drama seizoen drama beleid. Buiten Hancko niemand die dit seizoen elke wedstrijd goed presteert,nl,,
Het is gewoon wachten op een doelpunt van de thuisploeg…als jezelf niks tussen de palen kan schieten….droevig om te zien….Nijkamp kijk er goed naar…werk aan de winkel,nl,,
Waarom speelt Bruns niet,nl,,
Zerrouki eruit gelijk goal 🔥🔥🔥😭😭😭,nl,,
Zelfs nog geen concentratie voor zo’n wedstrijd 😭,nl,,
@kitmaster71 Zijn bij Twente (uitvak) ook op de hoogte van dit initiatief?,nl,,
"Toen ik dit fragment weer zag, vroeg ik me af waar hij nu zou spelen. Had het nog niet opgezocht...maar greifswalder fc dus... nog nooit van gehoord🥴",nl,,
Wat leuk dat jij het Ajax account volgt! Welkom Ajacied🫶🏼,nl,,
"Matheus begint mijn favoriet te worden, toppertje.",nl,,
"Laat dat clublied maar eens aan de spelers horen, vechten ten alle tijden!",nl,,
Ga maar klagen bij je ene volger.,nl,,
Gaat om met welke intensie wedstrijden speelt en die is niet goed bij @fctwente .,nl,,
Het is echt een G team van PSV de kut mongooltjes,nl,,
?. PSV is gewoon 5x beter.,nl,,
Besselink heeft dit ook. Het word ook tijd voor een dubbelblok voor de verdediging. Besselink en sadilek met z'n type middenveld waren we afgelopen jaren zo succesvol. 2 echte zessen. Regeer is ook geen echte 6.,nl,,
Misschien met de Ramadan te maken. Minder energie,nl,,
Prachtig doelpunt,nl,,
Ik kan er gewoon niet bij met mijn hoofd dat we dadelijk 12 punten op dit bizar slechte ajax achter staan. 0 motivatie in onze ploeg.,nl,,
We moeten het vanavond niet van onze snelheid hebben..... Caranza en Ivanusec lopen de 100 meter in 30 seconden....,nl,,
Je kan net zo goed een bandje op repeat zetten,nl,,
Wat een kut voetballer die rots,nl,,
"Dit is mijn club mijn ideaal
Dit is de mooiste club van allemaal
Hier ligt mijn hart, mijn vreugd en mijn verdriet
Het kan dooien
Het kan vriezen
Maar een betere club dan deze is er niet
AJAX AMSTERDAM❌️❌️❌️",nl,,
Echt van de afgelopen 10 jaar wel,nl,,
Wat moet Frans met oude dikke?,nl,,
En Bijlow op de bank,nl,,
Gewoon penalty..,nl,,
Iedereen behalve Godts mag zich schamen,nl,,
Commentaar begint nog net niet te janken,nl,,
"""Leve het vrije woord"" enkel wanneer ik het er mee eens ben",nl,,
"Ja, die heeft dan ook nergens last van 😂",nl,,
Om je kapot te schamen. En laat Verdonk aub stilhouden over Kento. Die lamstraal heeft de hele wedstrijd niks goed gedaan. Laat hem z'n vriendje Sandler maar een keer aanpakken want die stond ook te voetballen als een slappe vaatdoek.,nl,,
Hopen op een Zerrouki masterclass dan 🤞🏽 maar ben bang voor een dooie mus….,nl,,
"Farioli out… als je van den Boomen 90 minuten laat staan moet je eruit.. 
ik had hoop op HOLY Farioli.. helaas… 😔",nl,,
Win nou maar gewoon. Voor de rest snel vergeten,nl,,
Deze moeten we winnen!💛🖤🇵🇱,nl,,
"Nou doordrukken, net als vorig seizoen tegen oost thuis.",nl,,
Jimmy houd oe muil nou eens verrekte school shooter,nl,,
Ik snap jouw emoticons niet. Hoe vaak zie jij bij Engelstalige posts (van het social media team) een heleboel commentaar van supporters? Het is voor het dagelijks leven en de communicatie ook vrij praktisch om als je 6 jr in een land woont op enig moment de taal machtig te zijn.,nl,,
Opkankeren met die Priske. Genoeg geweest #PriskeOut,nl,,
Waar kan ik dit Shirt bestellen?,nl,,
Op z'n Louis... Gouden pistolino van Farioli ???,nl,,
En……. door…… voor die 3 punten. Het zit erin💙🤍⚽️❤️,nl,,
Succes👍. Vooral doorgaan. @psveindhoven.,nl,,
Jaaaaaaaa! Gaaei wat een voorzet🔥🔥🔥,nl,,
Nooit geen vrije trap @KNVB,nl,,
Ik hoop het maatje :),nl,,
Free Smaldinho,nl,,
En dan te bedenken dat we die kozen boven sahraoui tot speler van het jaar. 🤣🤣🤣🤣,nl,,
"Kzat er eerder aan te denken om het zo uit te stellen tot speelronde 32.
Dan is de 'kampioenswedstrijd' Feyenoord-Psv.
Maar wat jij opschreef is opzich ook wel een mooie.",nl,,
Zit in Canada gekluisterd aan de radio. Come on AZ!!!!,nl,,
"Zal ie niet roepen met een cameraploeg plus een hele schare mensen om zich heen wel?
De vermeende uitspraak was een een Engels woord, die taal is hij machtig lijkt me? B scoort net de gelijkmaker en is dus euforisch, vervolgens draait hij compleet door van woede, rijmt niet toch?",nl,,
"""Dat mot je een ander laten doen""",nl,,
Waarom brengt Bosz Veerman in?,nl,,
Geweldig dit! ❤️🤍🖤,nl,,
Mijn trainer💛👏,nl,,
Lekker teruglopen naar Amsterdam behalve Godts. Die mag de bus in.,nl,,
"3 dingen zijn zeker
Je betaalt belasting
Je gaat dood
Nieuwkoop is geblesseerd/valt uit in de wedstrijd",nl,,
"Ja hij loopt vaak vrij..maar de bal komt nooit of te laat.
Achterin spelen er teveel met poep in de broek..
De opbouw centraal direct naar het middenveld ontbreekt.
Ja zo speel je inderdaad tegen jezelf",nl,,
Het is ook moeilijk om tegen 12 man te voetballen maar 2de geel was terecht maar waarom spelers van Heracles geen geel geven,nl,,
Wat heeft dit met voetbal van doen🤔,nl,,
Doe het dan!,nl,,
Wat is dit voor domme opmerking?,nl,,
"Rensch op de Jong, wie verzin dit?",nl,,
Is net flink geblesseerd geweest. Voorzichtig aan doen...,nl,,
Zie het eerder 0-4 worden,nl,,
Zou een keer overslaan in dit geval….,nl,,
Als de spelers klunzen is dat niet de schuld van de trainer. Een andere trainer krijgt dit zooitje ongeregeld ook niet aan het voetballen.,nl,,
"'Wij zijn Eindhoven' 

Een soort Pokémon vibe bij, een wezen dat enkel zijn eigen naam kan zeggen.",nl,,
